Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,Type_L,Type_M
1.801666346668154,1.1450608765670476,0.12654998721463162,-0.19141641199014875,-0.6906786542596407,0,0,0,0,0,1,0
1.8517281873786362,1.2800338646602243,-1.3115935233697702,1.307125658479113,-0.6592351234730991,1,0,1,0,0,0,0
1.8517281873786362,1.4150068527534394,-0.5656405809638422,0.5895139627614381,-0.5334610003269323,0,0,0,0,0,1,0
1.8517281873786362,1.3475203587068318,-0.8411727488795454,0.8744480184140444,-0.5020174695403906,0,0,0,0,0,0,1
1.8517281873786362,1.3475203587068318,2.451772672552029,-1.8799145195611475,-0.45485217336057804,0,0,0,0,0,1,0
1.801666346668154,1.3475203587068318,0.7918593682793782,-0.48690358081507323,-0.4234086425740364,0,0,0,0,0,0,1
1.801666346668154,1.2800338646602243,-0.36403167761088867,1.0327447159988257,-0.37624334639422385,0,0,0,0,0,1,0
1.801666346668154,1.3475203587068318,-1.4661603492737012,1.32823188482375,-0.34479981560768214,1,0,1,0,0,1,0
1.801666346668154,1.2800338646602243,0.113109393657768,-0.339159996402611,-0.3133562848211405,0,0,0,0,0,0,0
1.7516045059576435,1.2800338646602243,-1.2309499620285886,0.9483198106202751,-0.23474745785478623,1,0,1,0,0,1,0
1.801666346668154,1.2800338646602243,0.6036910584832883,-0.4552442412981173,-0.20330392706824454,0,0,0,0,0,0,1
1.801666346668154,1.3475203587068318,-0.6194029551912965,-0.25473509102406133,-0.15613863088843202,0,0,0,0,0,0,1
1.801666346668154,1.3475203587068318,-0.915096013442295,1.0538509423434625,-0.10897333470861952,0,0,0,0,0,1,0
1.801666346668154,1.3475203587068318,2.014953381953963,-1.7954896141825976,-0.07752980392207784,0,0,0,0,0,1,0
1.7516045059576435,1.3475203587068318,1.5714137945774653,-1.531661784874629,-0.04608627313553614,0,0,0,0,0,1,0
1.7516045059576435,1.4150068527534394,-0.034737135467731245,-0.4130317886088425,-0.01464274234899446,0,0,0,0,0,1,0
1.7516045059576435,1.4824933468000088,1.954470710948077,-1.7638302746656414,0.016800788437547225,0,0,0,0,0,0,1
1.801666346668154,1.4824933468000088,-1.0495019490109305,1.507634808753169,0.06396608461735974,1,0,1,0,0,0,0
1.8517281873786362,1.5499798408466163,-0.10866040003048089,-0.14920395930087393,0.14257491158371396,0,0,0,0,0,1,0
1.8517281873786362,1.6174663348931855,-0.8277321553226817,0.6633857549676696,0.17401844237025565,0,0,0,0,0,1,0
1.8517281873786362,1.5499798408466163,-0.9621380908913175,0.5895139627614381,0.20546197315679735,0,0,0,0,0,1,0
1.9017900280891467,1.684952828939793,-1.069662839346226,1.2965725453067942,0.236905503943339,0,0,0,0,0,1,0
1.8517281873786362,1.684952828939793,0.7649781811656511,-0.4552442412981173,0.2683490347298807,0,0,0,0,0,1,0
1.9518518687996287,1.7524393229864006,0.7716984779440829,-0.8457094286739111,0.29979256551642236,0,0,0,0,0,1,0
1.9518518687996287,1.81992581703297,-0.8478930456579772,1.0221916028265068,0.331236096302964,0,0,0,0,0,0,0
1.9017900280891467,1.7524393229864006,0.3348791873460169,0.10407075683477578,0.40984492326931826,0,0,0,0,0,1,0
1.8517281873786362,1.7524393229864006,-0.8814945295501361,0.399557925659701,0.4412884540558599,0,0,0,0,0,1,0
1.8517281873786362,1.7524393229864006,-0.08849950969518552,-0.508009807159711,0.47273198484240164,0,0,0,0,0,0,0
1.9017900280891467,1.8874123110795775,0.79857966505781,-0.4763504676427551,0.5513408118087558,0,0,0,0,0,1,0
1.9017900280891467,1.8874123110795775,-0.5656405809638422,0.040752077800863915,0.5827843425952974,0,0,0,0,0,1,0
1.8517281873786362,1.81992581703297,-0.39091286472461584,0.8638949052417255,0.6142278733818392,0,0,0,0,0,0,1
1.8517281873786362,1.81992581703297,0.24751532922640374,-0.012013488060729799,0.6613931695616516,0,0,0,0,0,0,0
1.801666346668154,1.7524393229864006,-0.19602425815009403,-0.012013488060729799,0.7400019965280059,0,0,0,0,0,0,0
1.801666346668154,1.7524393229864006,1.1547553943146946,-1.3100464082559355,0.8186108234943601,0,0,0,0,0,1,0
1.801666346668154,1.684952828939793,-0.6462841423050236,0.9166604711033193,0.8500543542809018,0,0,0,0,0,1,0
1.7516045059576435,1.6174663348931855,-0.9218163102207267,0.7372575471739004,0.8814978850674434,0,0,0,0,0,1,0
1.7516045059576435,1.684952828939793,-0.9890192780050446,0.6106201891060759,0.9129414158539851,0,0,0,0,0,1,0
1.7516045059576435,1.684952828939793,-0.47155642606579723,0.6422795286230318,0.9443849466405269,0,0,0,0,0,1,0
1.7516045059576435,1.684952828939793,-0.7336480004246368,0.19904877538564505,0.9758284774270685,0,0,0,0,0,1,0
1.7516045059576435,1.684952828939793,-1.1704672910227027,1.127722734549694,1.0072720082136102,0,0,0,0,0,0,1
1.7516045059576435,1.6174663348931855,0.3147182970107215,-0.8034969759846355,1.0544373043934228,0,0,0,0,0,1,0
1.7516045059576435,1.6174663348931855,-1.405677678267815,1.4654223560638941,1.0858808351799645,0,0,0,0,0,0,1
1.801666346668154,1.684952828939793,1.2286786588774443,-0.9406874472247796,1.1330461313597768,0,0,0,0,0,1,0
1.8517281873786362,1.7524393229864006,0.6305722455970154,-0.15975707247319282,1.1644896621463185,0,0,0,0,0,1,0
1.801666346668154,1.7524393229864006,0.5297677939205386,-0.708518957433767,1.1959331929328603,0,0,0,0,0,1,0
1.801666346668154,1.684952828939793,-1.0226207618972034,1.4443161297192564,1.227376723719402,0,0,0,0,0,0,0
1.7516045059576435,1.6174663348931855,-0.1624227742579351,-0.4024786754365236,1.3059855506857563,0,0,0,0,0,1,0
1.7516045059576435,1.5499798408466163,-0.8277321553226817,0.8744480184140444,1.3374290814722978,0,0,0,0,0,1,0
1.7015426652471328,1.4824933468000088,0.8657826328421279,-0.8034969759846355,1.3688726122588395,0,0,0,0,0,1,0
1.7015426652471328,1.4150068527534394,-0.18930396137166225,-0.09643839343928019,1.4003161430453812,0,0,0,0,0,0,1
1.7015426652471328,1.3475203587068318,1.484049936457852,-1.257280842394342,1.4474814392251938,0,0,0,0,0,0,1
1.7015426652471328,1.2800338646602243,0.025745535538154816,-0.25473509102406133,1.4946467354050064,0,0,0,0,0,1,0
1.6514808245366508,1.2125473706136551,0.05934701943031374,0.030198964628545023,1.526090266191548,0,0,0,0,0,0,1
1.7015426652471328,1.2125473706136551,-0.8478930456579772,1.3387849979960689,1.5732555623713604,1,0,0,0,1,1,0
1.7015426652471328,1.2800338646602243,0.04590642587345017,-0.7507314101230418,1.6046990931579022,0,0,0,0,0,0,0
1.7015426652471328,1.3475203587068318,-0.04145743224616303,-0.4657973544704362,1.6833079201242565,1,1,0,0,0,1,0
1.7516045059576435,1.4150068527534394,0.9867479748539,-1.004006126258692,-1.6968716394289747,0,0,0,0,0,1,0
1.801666346668154,1.4150068527534394,2.9557949309344127,-2.0487643303182477,-1.665428108642433,0,0,0,0,0,0,1
1.801666346668154,1.4824933468000088,1.1345945039793994,-1.0145592394310108,-1.6182628124626204,0,0,0,0,0,1,0
1.801666346668154,1.4150068527534394,0.6708940262676061,-0.8246032023292733,-1.5868192816760787,0,0,0,0,0,0,1
1.7516045059576435,1.2800338646602243,-0.82101185854425,0.5578546232444822,-1.5396539854962663,0,0,0,0,0,1,0
1.7516045059576435,1.2800338646602243,0.25423562600483546,-0.14920395930087393,-1.5082104547097246,0,0,0,0,0,1,0
1.7516045059576435,1.2800338646602243,-0.22962574204225297,-0.17031018564551095,-1.4767669239231829,0,0,0,0,0,1,0
1.7015426652471328,1.2125473706136551,-0.18930396137166225,0.49453594421056957,-1.4453233931366412,0,0,0,0,0,1,0
1.6514808245366508,1.2125473706136551,1.107713316865672,-1.0251123526033292,-1.4138798623500994,0,0,0,0,0,1,0
1.7015426652471328,1.2125473706136551,-0.5992420648560012,1.9614186751628746,-1.350992800777016,0,0,0,0,0,1,0
1.7516045059576435,1.2800338646602243,-0.08177921291675375,-0.11754461978391723,-1.3195492699904745,0,0,0,0,0,1,0
1.7015426652471328,1.2800338646602243,-0.24306633559911653,-0.22307575150710468,-1.2881057392039328,0,0,0,0,0,1,0
1.7516045059576435,1.3475203587068318,1.5378123106853063,-1.1200903711541983,-1.256662208417391,0,0,0,0,0,1,0
1.7516045059576435,1.3475203587068318,-1.0831034329030895,1.4970816955808501,-1.2252186776308494,1,0,1,0,0,1,0
1.7516045059576435,1.3475203587068318,-0.6126826584128647,0.5050890573828885,-1.1937751468443076,0,0,0,0,0,1,0
1.7015426652471328,1.2800338646602243,-1.0091801683403399,0.13573009635173244,-1.162331616057766,1,0,1,0,0,1,0
1.7015426652471328,1.2800338646602243,-0.11538069680891266,0.19904877538564505,-1.1308880852712244,0,0,0,0,0,0,1
1.7015426652471328,1.2800338646602243,-0.7269277036462051,1.1171696213773752,-1.0837227890914118,0,0,0,0,0,0,1
1.6514808245366508,1.2125473706136551,-1.4258385686031105,2.2885651835047556,-1.0365574929115993,1,0,1,0,0,1,0
1.6514808245366508,1.2125473706136551,1.8738271496068957,-1.331152634600573,-1.0051139621250575,0,0,0,0,0,0,0
1.6514808245366508,1.2125473706136551,0.8187405553931054,-1.1517497106711545,-0.9265051351587034,0,0,0,0,0,0,0
1.7015426652471328,1.2800338646602243,-0.8411727488795454,1.0221916028265068,-0.8478963081923492,0,0,0,0,0,0,0
1.7015426652471328,1.2800338646602243,-1.5400836138364509,2.4890743337788117,-0.769287481225995,1,0,1,0,0,1,0
1.6514808245366508,1.2125473706136551,-0.5790811745207057,0.4839828310382506,-0.7378439504394533,0,0,0,0,0,0,1
1.6514808245366508,1.2125473706136551,-0.2565069291559801,0.958872923792594,-0.6906786542596407,0,0,0,0,0,0,1
1.6514808245366508,1.2125473706136551,2.1157578336304397,-1.6688522561147727,-0.6435133580798282,0,0,0,0,0,1,0
1.7015426652471328,1.2125473706136551,-1.4191182718246786,1.1171696213773752,-0.6120698272932865,1,0,1,0,0,0,1
1.6514808245366508,1.2125473706136551,0.3752009680166076,-0.7401782969507237,-0.564904531113474,0,0,0,0,0,0,1
1.6514808245366508,1.2125473706136551,0.13999058077149518,-0.7190720706060859,-0.5177392349336615,0,0,0,0,0,0,1
1.7015426652471328,1.2800338646602243,-0.6261232519697283,0.45232349152129475,-0.4705739387538489,0,0,0,0,0,1,0
1.7516045059576435,1.3475203587068318,-0.8747742327717043,1.32823188482375,-0.43913040796730723,0,0,0,0,0,0,0
1.7516045059576435,1.3475203587068318,-0.3505910840540251,0.2729205675918758,-0.360521581000953,0,0,0,0,0,0,1
1.7516045059576435,1.3475203587068318,-0.5790811745207057,1.739803298544181,-0.3133562848211405,0,0,0,0,0,1,0
1.8517281873786362,1.4150068527534394,-1.1032643232383847,1.2121476399282438,-0.2819127540345988,1,0,1,0,0,1,0
1.8517281873786362,1.4824933468000088,0.6171316520401519,-0.5713284861936236,-0.2504692232480571,0,0,0,0,0,1,0
1.8517281873786362,1.4824933468000088,-0.26994752271284367,-0.6663065047444922,-0.2190256924615154,0,0,0,0,0,1,0
1.8517281873786362,1.4824933468000088,0.27439651634013085,-0.6874127310891299,-0.1875821616749737,0,0,0,0,0,1,0
1.8517281873786362,1.5499798408466163,-1.0226207618972034,0.6211733022783947,-0.15613863088843202,0,0,0,0,0,1,0
1.801666346668154,1.5499798408466163,1.148035097536263,-0.9512405603970981,-0.12469510010189036,0,0,0,0,0,0,1
1.8517281873786362,1.5499798408466163,0.5297677939205386,-0.3075006568856551,-0.07752980392207784,0,0,0,0,0,1,0
1.8517281873786362,1.5499798408466163,-1.1973484781364299,1.127722734549694,-0.04608627313553614,0,0,0,0,0,1,0
1.8517281873786362,1.6174663348931855,0.05262672265188195,-0.18086329881782984,-0.01464274234899446,0,0,0,0,0,1,0
1.801666346668154,1.6174663348931855,-0.15570247747950333,0.969426036964913,0.016800788437547225,0,0,0,0,0,0,1
1.7516045059576435,1.5499798408466163,2.814668698587345,-2.02765810397361,0.06396608461735974,0,0,0,0,0,1,0
1.7516045059576435,1.4150068527534394,-1.3519153040403609,1.6237190536486754,0.09540961540390143,0,0,0,0,0,1,0
1.801666346668154,1.5499798408466163,2.60633949845596,-1.901020745905785,0.12685314619044313,0,0,0,0,0,0,1
1.801666346668154,1.5499798408466163,-0.511878206736388,0.32568613345346953,0.17401844237025565,0,0,0,0,0,1,0
1.7516045059576435,1.5499798408466163,0.6507331359323107,-0.5818815993659425,0.20546197315679735,0,0,0,0,0,0,1
1.801666346668154,1.6174663348931855,1.705819730146101,-1.2256215028773856,0.25262726933660984,0,0,0,0,0,1,0
1.801666346668154,1.684952828939793,-1.224229665250157,1.4548692428915753,0.2840708001231515,0,0,0,0,0,1,0
1.801666346668154,1.6174663348931855,-0.7336480004246368,0.600067075933757,0.3155143309096932,0,0,0,0,0,1,0
1.8517281873786362,1.6174663348931855,1.2824410331048985,-1.457789992668398,0.3469578616962349,0,0,0,0,0,1,0
1.8517281873786362,1.6174663348931855,0.6977752133813332,-1.2467277292220231,0.37840139248277654,0,0,0,0,0,0,1
1.8517281873786362,1.6174663348931855,-0.09521980647361732,-0.022566601233048694,0.4255666886625891,0,0,0,0,0,1,0
1.8517281873786362,1.6174663348931855,-1.4191182718246786,2.0036311278521493,0.4570102194491308,0,0,0,0,0,1,0
1.8517281873786362,1.6174663348931855,-0.3573113808324569,-0.15975707247319282,0.48845375023567245,0,0,0,0,0,0,1
1.9017900280891467,1.684952828939793,0.6171316520401519,-0.9934530130863733,0.535619046415485,0,0,0,0,0,1,0
1.8517281873786362,1.6174663348931855,1.17491628464999,-0.961793673569417,0.5670625772020266,0,0,0,0,0,1,0
1.8517281873786362,1.6174663348931855,0.08622820654404086,-0.3075006568856551,0.5985061079885683,0,0,0,0,0,0,1
1.8517281873786362,1.6174663348931855,0.12654998721463162,-0.6979658442614481,0.6456714041683809,0,0,0,0,0,0,1
1.8517281873786362,1.6174663348931855,-1.2040687749148615,1.127722734549694,0.6928367003481933,0,0,0,0,0,1,0
1.8517281873786362,1.684952828939793,-0.04817772902459481,-0.4974566939873921,0.724280231134735,0,0,0,0,0,0,0
1.9017900280891467,1.7524393229864006,-0.0011356515755723206,0.16738943586868837,0.8028890581010892,0,0,0,0,0,0,1
1.9017900280891467,1.7524393229864006,-0.8142915617658182,0.7161513208292632,0.8500543542809018,0,0,0,0,0,0,1
1.8517281873786362,1.684952828939793,-0.4379549421736383,0.6211733022783947,0.8972196504607143,0,0,0,0,0,1,0
1.9017900280891467,1.7524393229864006,1.0539509426382179,-1.162302823843473,0.928663181247256,0,0,0,0,0,0,1
1.9017900280891467,1.684952828939793,0.8590623360636961,-1.2994932950836167,0.9758284774270685,0,0,0,0,0,0,0
1.9017900280891467,1.684952828939793,1.484049936457852,-1.60553357708086,1.0544373043934228,0,0,0,0,0,0,0
1.9017900280891467,1.684952828939793,-1.0427816522324989,0.5684077364168011,1.1330461313597768,0,0,0,0,0,1,0
1.8517281873786362,1.684952828939793,-0.3102693033834344,-0.7401782969507237,1.1644896621463185,0,0,0,0,0,1,0
1.8517281873786362,1.6174663348931855,-0.1019401032520491,-0.11754461978391723,1.1959331929328603,0,0,0,0,0,1,0
1.8517281873786362,1.684952828939793,0.7044955101597651,-0.3919255622642047,1.227376723719402,0,0,0,0,0,1,0
1.8517281873786362,1.6174663348931855,-0.014576245132435888,0.37845169931506323,1.2588202545059437,0,0,0,0,0,1,0
1.8517281873786362,1.5499798408466163,1.5378123106853063,-1.4683431058407168,1.2902637852924854,0,0,0,0,0,0,1
1.8517281873786362,1.5499798408466163,2.6533815759049824,-1.816595840527235,1.3374290814722978,0,0,0,0,0,1,0
1.9017900280891467,1.684952828939793,-0.5320390970716833,0.42066415200433804,1.3688726122588395,0,0,0,0,0,0,1
1.9017900280891467,1.684952828939793,-0.5387593938501151,0.6633857549676696,1.416037908438652,0,0,0,0,0,0,0
1.9017900280891467,1.6174663348931855,0.4692851229146526,-0.7296251837784048,1.4946467354050064,0,0,0,0,0,0,1
1.8517281873786362,1.6174663348931855,0.7716984779440829,-0.8457094286739111,1.5418120315848187,0,0,0,0,0,0,1
1.9017900280891467,1.684952828939793,-0.014576245132435888,-0.24418197785174245,1.5889773277646313,0,0,0,0,0,0,0
1.801666346668154,1.6174663348931855,-0.4513955357305019,1.4126567902023004,1.6675861547309856,0,0,0,0,0,0,0
1.801666346668154,1.6174663348931855,-0.9352569037775903,0.16738943586868837,1.7776385124838814,0,0,0,0,0,1,0
1.801666346668154,1.5499798408466163,0.6910549166029014,-0.8351563155015922,1.809082043270423,0,0,0,0,0,0,1
1.801666346668154,1.5499798408466163,0.5969707617048565,-1.162302823843473,1.8562473394502357,0,0,0,0,0,1,0
1.801666346668154,1.6174663348931855,-0.31698960016186617,1.096063395032738,-1.665428108642433,0,0,0,0,0,0,0
1.801666346668154,1.6174663348931855,-1.1032643232383847,1.349338111168388,-1.5868192816760787,0,0,0,0,0,1,0
1.801666346668154,1.6174663348931855,-0.6126826584128647,0.5578546232444822,-1.555375750889537,0,0,0,0,0,0,0
1.801666346668154,1.684952828939793,0.5364880906989704,-0.6979658442614481,-1.4767669239231829,0,0,0,0,0,0,1
1.801666346668154,1.684952828939793,-0.4581158325089337,0.8322355657247696,-1.4296016277433703,0,0,0,0,0,0,1
1.7516045059576435,1.6174663348931855,-0.3102693033834344,0.3573454729704262,-1.3824363315635577,0,0,0,0,0,1,0
1.7516045059576435,1.6174663348931855,0.5297677939205386,-0.9090281077078234,-1.350992800777016,0,0,0,0,0,0,1
1.7516045059576435,1.5499798408466163,1.0337900523029226,-1.1095372579818794,-1.3038275045972036,0,0,0,0,0,1,0
1.7516045059576435,1.4824933468000088,-0.10866040003048089,-0.339159996402611,-1.272383973810662,0,0,0,0,0,1,0
1.7516045059576435,1.5499798408466163,0.44240393580092546,-0.539669146676667,-1.2409404430241202,0,0,0,0,0,0,1
1.7516045059576435,1.5499798408466163,0.0324658323165866,0.14628320952405133,-1.1937751468443076,0,0,0,0,0,0,1
1.7516045059576435,1.5499798408466163,-0.9486974973344539,0.9166604711033193,-1.146609850664495,0,0,0,0,0,0,0
1.7015426652471328,1.5499798408466163,1.6251761688049196,-1.3100464082559355,-1.068001023698141,0,0,0,0,0,0,0
1.7015426652471328,1.4824933468000088,0.22735443889110837,-0.22307575150710468,-0.9893921967317867,0,0,0,0,0,0,1
1.6514808245366508,1.4824933468000088,-0.47155642606579723,0.040752077800863915,-0.9422269005519742,0,0,0,0,0,1,0
1.6514808245366508,1.4824933468000088,-0.14226188392263978,-0.03311971440536759,-0.9107833697654325,0,0,0,0,0,1,0
1.7015426652471328,1.4824933468000088,-1.2779920394776112,3.0694955582563432,-0.8793398389788909,1,0,0,1,0,1,0
1.7015426652471328,1.5499798408466163,-1.6140068783992005,1.5287410350978061,-0.8478963081923492,0,0,0,0,0,1,0
1.7015426652471328,1.4824933468000088,0.5902504649264247,-0.48690358081507323,-0.8164527774058075,0,0,0,0,0,0,1
1.7015426652471328,1.4824933468000088,2.9893964148265715,-1.7743833878379602,-0.769287481225995,0,0,0,0,0,0,1
1.7015426652471328,1.5499798408466163,-0.034737135467731245,0.18849566221332614,-0.7221221850461824,0,0,0,0,0,0,0
1.7015426652471328,1.5499798408466163,1.0270697555244908,-1.0251123526033292,-0.6435133580798282,0,0,0,0,0,1,0
1.7015426652471328,1.5499798408466163,-0.1691430710363669,-0.4552442412981173,-0.6120698272932865,0,0,0,0,0,1,0
1.7516045059576435,1.5499798408466163,0.10638909687933622,-0.7401782969507237,-0.5806262965067448,0,0,0,0,0,0,1
1.7516045059576435,1.5499798408466163,0.3819212647950394,-0.539669146676667,-0.5334610003269323,0,0,0,0,0,1,0
1.7516045059576435,1.6174663348931855,-1.257831149142316,0.4417703783489758,-0.5020174695403906,0,0,0,0,0,1,0
1.7015426652471328,1.5499798408466163,0.9128247102911503,-0.676859617916811,-0.4705739387538489,0,0,0,0,0,1,0
1.6514808245366508,1.4150068527534394,1.114433613644104,-1.0884310316372419,-0.43913040796730723,0,0,0,0,0,0,1
1.6514808245366508,1.4150068527534394,-0.7336480004246368,0.46287660469361364,-0.3919651117874947,0,0,0,0,0,1,0
1.7015426652471328,1.4824933468000088,0.18031236144208587,-0.37081933591956767,-0.360521581000953,0,0,0,0,0,0,0
1.7015426652471328,1.4824933468000088,0.35504007768131224,-0.4763504676427551,-0.2819127540345988,0,0,0,0,0,1,0
1.7015426652471328,1.5499798408466163,-0.32370989694029795,0.2623674544195569,-0.2504692232480571,0,0,0,0,0,1,0
1.7015426652471328,1.5499798408466163,0.08622820654404086,-0.17031018564551095,-0.1875821616749737,0,0,0,0,0,1,0
1.7516045059576435,1.6174663348931855,0.5297677939205386,-1.077877918464923,-0.15613863088843202,0,0,0,0,0,0,1
1.801666346668154,1.684952828939793,-1.6207271751776322,2.3307776361940302,-0.10897333470861952,0,0,0,0,0,1,0
1.801666346668154,1.7524393229864006,-0.1691430710363669,-0.0858852802669613,-0.07752980392207784,0,0,0,0,0,1,0
1.801666346668154,1.81992581703297,1.1547553943146946,-0.9301343340524607,-0.04608627313553614,0,0,0,0,0,0,1
1.7516045059576435,1.7524393229864006,0.5028866068068115,-0.6452002783998544,0.001079023044276382,0,0,0,0,0,1,0
1.801666346668154,1.7524393229864006,-0.6126826584128647,0.17794254904100726,0.03252255383081807,0,0,0,0,0,0,0
1.801666346668154,1.81992581703297,1.5982949816911924,-1.3522588609452104,0.11113138079717227,0,0,0,0,0,0,1
1.801666346668154,1.81992581703297,-0.7336480004246368,0.399557925659701,0.15829667697698482,0,0,0,0,0,1,0
1.8517281873786362,1.81992581703297,0.9531464909617411,-0.9090281077078234,0.18974020776352649,0,0,0,0,0,0,1
1.8517281873786362,1.81992581703297,-0.8882148263285679,1.4337630165469375,0.236905503943339,0,0,0,0,0,1,0
1.9017900280891467,1.81992581703297,-0.18258366459323047,0.14628320952405133,0.2683490347298807,0,0,0,0,0,0,1
1.9017900280891467,1.81992581703297,0.18703265822051768,-0.7296251837784048,0.3155143309096932,0,0,0,0,0,0,1
1.9017900280891467,1.81992581703297,2.633220685569687,-2.122636122524479,0.36267962708950574,0,0,0,0,0,0,1
1.9017900280891467,1.81992581703297,0.4625648261362208,-0.3919255622642047,0.40984492326931826,0,0,0,0,0,1,0
1.9017900280891467,1.81992581703297,-1.0293410586756353,1.4021036770299815,0.4412884540558599,0,0,0,0,0,0,1
1.8517281873786362,1.684952828939793,0.9598667877401729,-1.5000024453576728,0.48845375023567245,0,0,0,0,0,1,0
1.8517281873786362,1.7524393229864006,1.17491628464999,-1.1834090501881105,0.5198972810222141,0,0,0,0,0,1,0
1.9017900280891467,1.684952828939793,-1.0831034329030895,0.5050890573828885,0.5513408118087558,0,0,0,0,0,0,1
1.9017900280891467,1.7524393229864006,1.6184558720264879,-1.7321709351486854,0.6456714041683809,0,0,0,0,0,0,1
1.9017900280891467,1.684952828939793,-0.028016838689299457,0.7055982076569444,0.6928367003481933,0,0,0,0,0,1,0
1.9017900280891467,1.7524393229864006,1.3966860783382389,-1.5211086717023106,0.724280231134735,0,0,0,0,0,1,0
1.9518518687996287,1.81992581703297,-1.2645514459207476,2.3202245230217113,0.7557237619212768,0,0,0,0,0,1,0
1.9518518687996287,1.81992581703297,1.833505368936305,-1.6899584824594103,0.7871672927078184,0,0,0,0,0,1,0
2.001913709510139,1.81992581703297,-0.478276722844229,1.1488289608943318,0.8186108234943601,0,0,0,0,0,0,1
1.9518518687996287,1.81992581703297,1.7595821043735553,-1.6794053692870916,0.8657761196741727,0,0,0,0,0,1,0
1.9518518687996287,1.81992581703297,0.5028866068068115,-0.676859617916811,0.8972196504607143,0,0,0,0,0,1,0
1.9017900280891467,1.81992581703297,-1.096544026459953,0.9483198106202751,0.928663181247256,0,0,0,0,0,0,1
1.9017900280891467,1.7524393229864006,1.7864632914872824,-1.2889401819112978,0.9758284774270685,0,0,0,0,0,1,0
1.9518518687996287,1.7524393229864006,-0.6798856261971825,1.3809974506853437,1.0072720082136102,0,0,0,0,0,1,0
1.9518518687996287,1.81992581703297,-0.2833881162697073,0.31513302028115064,1.038715539000152,0,0,0,0,0,0,1
1.9518518687996287,1.81992581703297,0.0055846452028594645,-0.20196952516246763,1.0858808351799645,0,0,0,0,0,1,0
1.9017900280891467,1.7524393229864006,0.25423562600483546,-0.4552442412981173,1.1173243659665062,0,0,0,0,0,1,0
1.9017900280891467,1.81992581703297,2.0888766465167126,-1.3205995214282542,1.1487678967530477,0,0,0,0,0,1,0
1.9017900280891467,1.7524393229864006,1.9074286334990544,-1.6266398034254979,1.1802114275395894,0,0,0,0,0,0,0
1.9017900280891467,1.81992581703297,-0.44467523895207006,-0.22307575150710468,1.2588202545059437,0,0,0,0,0,1,0
1.9017900280891467,1.81992581703297,-0.760529187538364,0.14628320952405133,1.2902637852924854,0,0,0,0,0,1,0
1.8517281873786362,1.81992581703297,-0.6798856261971825,0.5473015100721632,1.3217073160790271,0,0,0,0,0,1,0
1.8517281873786362,1.81992581703297,-1.130145510352112,1.739803298544181,1.3531508468655686,1,0,0,0,1,1,0
1.8517281873786362,1.81992581703297,0.08622820654404086,0.47342971786593174,1.3845943776521104,0,0,0,0,0,1,0
1.801666346668154,1.81992581703297,-0.6597247358618872,0.7794699998631759,1.416037908438652,0,0,0,0,0,1,0
1.8517281873786362,1.81992581703297,0.5700895745911293,-0.42358490178116137,1.4474814392251938,0,0,0,0,0,0,1
1.8517281873786362,1.8874123110795775,1.0606712394166498,-0.8984749945355044,1.4946467354050064,0,0,0,0,0,0,1
1.8517281873786362,1.8874123110795775,0.207193548555813,-0.2758413173686984,1.5418120315848187,0,0,0,0,0,0,1
1.8517281873786362,2.022385299172755,1.9074286334990544,-1.6899584824594103,1.5889773277646313,0,0,0,0,0,1,0
1.9017900280891467,2.0898717932193622,2.297205846648098,-1.531661784874629,1.620420858551173,0,0,0,0,0,1,0
1.9017900280891467,2.0898717932193622,-1.8223360785305858,1.9403124488182377,1.6518643893377147,1,0,0,0,1,1,0
1.9017900280891467,2.022385299172755,1.7595821043735553,-1.7743833878379602,1.6833079201242565,0,0,0,0,0,0,1
1.8517281873786362,1.9548988051261467,-0.1691430710363669,0.01964585145622613,-1.6968716394289747,0,0,0,0,0,1,0
1.8517281873786362,2.022385299172755,-1.5064821299442919,1.4865285824085313,-1.665428108642433,0,0,0,0,0,0,1
1.9518518687996287,2.1573582872659314,-0.18930396137166225,-0.3075006568856551,-1.5868192816760787,0,0,0,0,0,1,0
1.9518518687996287,2.1573582872659314,-0.9016554198854314,0.6528326417953507,-1.555375750889537,0,0,0,0,0,1,0
1.9518518687996287,2.022385299172755,-0.3505910840540251,0.07241141731781985,-1.5239322201029954,0,0,0,0,0,0,1
1.9017900280891467,1.9548988051261467,0.30799800023228974,-0.6029878257105795,-1.4767669239231829,0,0,0,0,0,1,0
1.9017900280891467,1.9548988051261467,1.961191007726509,-1.7532771614933227,-1.4453233931366412,0,0,0,0,0,1,0
1.7516045059576435,1.7524393229864006,0.7716984779440829,-1.1517497106711545,-1.4138798623500994,0,0,0,0,0,0,1
1.801666346668154,1.7524393229864006,0.08622820654404086,-0.05422594075000537,-1.3667145661702869,0,0,0,0,0,1,0
1.801666346668154,1.8874123110795775,-0.854613342436409,0.3045799071088325,-1.3352710353837454,0,0,0,0,0,0,1
1.801666346668154,1.8874123110795775,2.001512788397099,-1.5949804639085416,-1.2409404430241202,0,0,0,0,0,0,1
1.8517281873786362,1.9548988051261467,0.0324658323165866,0.10407075683477578,-1.1937751468443076,0,0,0,0,0,0,1
1.8517281873786362,1.8874123110795775,2.0485548658461217,-1.7638302746656414,-1.146609850664495,0,0,0,0,0,1,0
